WaveLength,Dark,Referance,Abs_Reflectivity,0.00 0.00,0.00 49.40,-34.93 34.93,-49.40 0.00,-34.93 -34.93,0.00 -49.40,34.93 -34.93,49.40 0.00,34.93 34.93,0.00 98.80,-37.81 91.28,-69.86 69.86,-91.28 37.81,-98.80 0.00,-91.28 -37.81,-69.86 -69.86,-37.81 -91.28,0.00 -98.80,37.81 -91.28,69.86 -69.86,91.28 -37.81,98.80 0.00,91.28 37.81,69.86 69.86,37.81 91.28,0.00 148.00,-38.31 142.96,-74.00 128.17,-104.65 104.65,-128.17 74.00,-142.96 38.31,-148.00 0.00,-142.96 -38.31,-128.17 -74.00,-104.65 -104.65,-74.00 -128.17,-38.31 -142.96,0.00 -148.00,38.31 -142.96,74.00 -128.17,104.65 -104.65,128.17 -74.00,142.96 -38.31,148.00 0.00,142.96 38.31,128.17 74.00,104.65 104.65,74.00 128.17,38.31 142.96
197.91864,3486.8,3523.2,68.34102189,3521.9,3521.7,3522.8,3525,3523.3,3522.2,3523.8,3522.3,3523.7,3522.6,3525.1,3523.3,3522.1,3519.4,3524.8,3524.5,3524.1,3521.7,3523.9,3521.7,3523.7,3522.7,3522.7,3525.2,3526.3,3521.9,3522,3524.9,3525,3522.2,3520.7,3522.1,3523,3524.9,3518.9,3523.5,3523.1,3523.3,3527.2,3523.9,3522.1,3523.9,3521.1,3520.9,3523.3,3522.9,3523.3,3522.5,3523.2
198.39310167402,-129.407142857143,-114.383809523809,68.307664891826,-112.727619047619,-112.946666666667,-113.171428571428,-112.446666666667,-112.02380952381,-114.733333333333,-111.012380952381,-111.969523809524,-114.424761904762,-114.427619047619,-112.904761904762,-113.027619047619,-109.567619047619,-113.151428571428,-111.46,-111.116190476191,-114.019047619048,-114.026666666667,-115.140952380953,-111.800952380952,-113.267619047619,-112.42,-113.86,-115.030476190476,-113.675238095238,-112.288571428571,-113.322857142857,-112.494285714286,-112.155238095238,-113.389523809524,-114.110476190476,-112.457142857143,-112.688571428571,-111.797142857143,-112.453333333333,-113.675238095238,-112.594285714286,-111.452380952381,-114.78,-111.198095238095,-112.455238095239,-114.179047619048,-111.641904761905,-116.557142857143,-110.578095238095,-113.173333333333,-112.38,-115.607619047619,-111.709523809524
198.86753729393,27.1928571428571,40.9161904761909,68.272041300456,45.172380952381,44.5533333333333,43.5285714285715,43.5533333333333,44.2761904761906,43.8666666666668,42.1876190476191,43.5304761904763,43.0752380952381,42.4723809523812,42.195238095238,46.0723809523811,43.132380952381,41.448571428572,43.2400000000002,41.5838095238091,43.8809523809523,41.9733333333334,44.0590476190478,43.6990476190476,42.5323809523811,42.7800000000002,41.6399999999999,42.169523809524,44.6247619047622,43.0114285714285,41.5771428571429,45.505714285714,44.844761904762,46.6104761904758,44.689523809524,44.2428571428577,42.8114285714291,45.1028571428574,44.8466666666668,42.0247619047618,43.3057142857142,42.6476190476196,42.8200000000002,44.6019047619047,41.7447619047616,42.3209523809519,44.4580952380952,38.9428571428571,44.0219047619053,43.5266666666671,41.5200000000004,43.4923809523812,46.7904761904761
199.34194685648,-5.80714285714294,9.51619047619079,68.230987063767,11.5723809523811,9.95333333333338,13.3285714285716,12.1533333333332,11.0761904761903,11.7666666666669,12.887619047619,10.6304761904762,12.175238095238,11.672380952381,14.9952380952382,12.4723809523812,9.13238095238103,11.2485714285717,11.9400000000001,11.0838095238091,11.2809523809524,8.17333333333318,9.55904761904776,12.8990476190475,12.8323809523808,11.8800000000001,10.4399999999996,9.66952380952398,11.7247619047621,13.9114285714286,9.17714285714283,12.2057142857138,11.9447619047619,11.6104761904758,8.38952380952378,11.4428571428575,10.7114285714292,10.4028571428571,11.8466666666668,12.324761904762,10.8057142857142,10.7476190476195,10.7200000000003,9.60190476190473,13.7447619047616,11.6209523809521,10.6580952380955,7.54285714285697,11.321904761905,12.3266666666668,10.6200000000003,10.2923809523809,11.1904761904761
199.81633035843,45.7928571428574,127.616190476191,68.187830723782,129.572380952381,128.753333333334,126.628571428571,130.453333333333,130.47619047619,129.366666666667,129.187619047619,131.230476190476,132.575238095238,130.972380952381,129.595238095238,125.672380952381,124.532380952381,132.448571428572,129.44,130.883809523809,127.880952380952,129.973333333333,133.959047619048,128.399047619047,129.332380952381,128.68,127.44,129.869523809524,130.724761904762,131.211428571429,128.477142857143,132.205714285714,130.044761904762,125.310476190476,131.089523809524,133.542857142857,124.411428571429,123.302857142857,128.346666666667,127.024761904762,129.905714285714,131.047619047619,132.22,130.701904761905,132.544761904761,126.020952380952,130.558095238095,126.042857142857,131.021904761905,130.926666666667,130.32,130.292380952381,129.190476190476
200.29068779655,335.102597402598,413.496536796537,68.146430880301,418.55670995671,416.793939393939,416.662337662338,416.59393939394,416.078354978355,416.015151515152,416.370562770563,416.227705627706,416.768398268398,415.865800865801,416.822943722944,416.247619047619,416.402164502165,417.435064935065,416.454545454546,416.385281385281,416.691774891775,415.712121212121,416.917316017316,416.344588744589,416.55670995671,416.245454545455,416.545454545454,416.881385281385,417.504329004329,417.392207792208,416.042857142857,418.232467532467,417.531601731602,416.409523809523,417.072294372294,417.038961038961,415.474025974027,416.811688311688,416.424242424243,415.749783549784,417.023376623376,416.997835497836,417.572727272727,417.392640692641,416.931601731601,416.019047619047,417.834632034632,410.257142857143,417.210822510823,417.533333333334,416.363636363637,417.493073593074,417.382251082251
200.7650191676,22.0837662337663,110.116190476191,68.106141582752,115.426926406927,113.962424242424,113.492207792208,113.407878787879,113.012554112554,112.90303030303,113.560346320346,113.094112554113,113.884329004329,112.145108225108,113.940692640693,112.926926406927,113.150562770563,114.784935064936,113.376363636364,112.783809523809,113.526406926407,113.100606060606,113.522683982684,113.82632034632,113.305108225108,113.270909090909,113.285454545454,114.087705627706,113.833852813853,114.211428571429,112.895324675325,114.842077922078,114.317489177489,113.319567099567,114.062251082251,113.788311688312,112.402337662338,113.139220779221,113.946666666667,112.942943722944,113.723896103896,114.065800865801,114.029090909091,114.347359307359,113.990216450216,112.330043290043,115.267186147186,106.151948051948,114.003722943723,114.235757575758,113.801818181818,114.519653679654,113.854112554112
201.23932446835,37.3292207792209,136.188917748918,68.067243332596,141.826926406927,140.51696969697,140.046753246753,139.835151515152,139.330735930736,139.912121212121,139.860346320346,139.230476190476,140.357056277056,138.726926406927,140.595238095238,138.972380952381,139.568744588745,141.003116883117,139.603636363636,139.047445887446,140.308225108225,139.927878787879,140.08632034632,140.180865800866,140.005108225108,139.443636363637,140.394545454545,140.387705627706,140.497489177489,140.538701298701,139.64987012987,141.487532467532,140.862943722944,139.910476190476,140.725887445887,140.051948051948,138.938701298702,139.448311688312,140.228484848485,139.20658008658,140.242077922078,140.720346320347,141.247272727273,140.620086580086,140.517489177489,139.475497835497,141.712640692641,131.715584415584,140.06735930736,140.999393939394,140.201818181818,141.437835497835,140.608658008658
201.71360369554,38.0110389610391,147.925281385282,68.029710760353,153.508744588745,152.635151515152,151.992207792208,152.098787878788,150.994372294372,152.066666666667,151.951255411255,151.057748917749,152.447965367965,150.654199134199,152.804329004329,150.781471861472,151.605108225108,153.148571428572,151.358181818182,150.956536796536,152.735497835498,152.227878787879,151.913593073593,151.935411255411,151.832380952381,151.789090909091,152.385454545454,152.614978354978,152.097489177489,152.856883116883,151.831688311688,153.760259740259,152.835670995671,151.355930735931,152.589523809524,151.724675324676,150.838701298702,151.048311688312,152.537575757576,151.461125541126,152.16935064935,152.429437229438,153.52,152.574632034632,152.908398268398,151.548225108225,154.239913419913,142.851948051948,152.140086580087,152.781212121212,152.556363636364,153.692380952381,152.290476190476
202.18785684594,41.8110389610391,162.870735930736,67.993228736621,169.199653679654,168.098787878788,167.101298701299,167.498787878788,166.3670995671,167.230303030303,166.99670995671,166.494112554112,167.938874458874,165.654199134199,167.595238095238,166.072380952381,167.196017316018,168.657662337663,166.849090909091,166.4929004329,168.044588744589,168.100606060606,167.322683982684,167.417229437229,167.214199134199,167.161818181818,168.085454545454,168.478614718615,167.279307359308,168.138701298701,167.54987012987,169.096623376623,167.82658008658,166.665021645021,168.05316017316,167.251948051948,166.256883116884,166.402857142857,167.828484848485,167.10658008658,167.423896103896,167.902164502165,168.938181818182,168.047359307359,168.181125541125,166.939134199134,169.267186147186,157.015584415584,167.36735930736,168.199393939394,167.838181818182,169.092380952381,167.845021645022
